AT,V,AP,RH,PE,cooks_distance
13.85,44.9,1019.11,76.79,467.2,5.144053331770687e-09
15.17,54.3,1017.38,72.11,464.39,5.381782660797781e-06
32.67,67.83,1007.81,42.16,425.75,5.284878933923997e-05
14.93,39.39,1014.31,80.68,468.88,3.846690342103937e-06
33.01,68.67,1005.2,51.41,433.94,1.5809255832858073e-05
22.59,66.54,1005.11,92.62,436.69,3.8771588285881115e-05
10.52,41.01,1020.35,93.58,466.75,3.219170744199819e-05
28.62,70.32,1008.87,46.67,431.03,2.502800070533854e-05
20.65,66.51,1014.94,71.83,456.49,3.533488328413479e-05
5.94,39.9,1007.84,86.33,485.86,0.00025149622930648713
24.44,59.14,1016.74,71.82,443.5,1.2105246774385454e-05
23.27,67.9,1006.17,71.01,447.25,2.2515223756942032e-05
19.36,44.6,1016.25,45.65,464.56,2.5373966336119616e-05
17.09,42.42,1009.03,72.01,464.11,9.055288796869713e-06
10.42,43.79,1016.22,90.75,474.79,1.4375409394948433e-05
25.09,57.43,1013.2,70.42,446.11,2.5258685572738715e-07
12.19,41.17,1019.43,65.47,475.64,1.8313976993670897e-05
16.9,44.88,1018.14,72.21,466.8,5.376151744833449e-06
10.59,37.5,1013.14,81.56,471.38,1.5947785529301628e-10
8.73,39.42,1025.63,69.87,474.44,1.497038156151299e-05
12.65,44.0,1023.03,88.73,471.46,1.1593839822211177e-06
16.42,40.56,1020.36,50.62,472.17,3.911100572165284e-05
15.92,41.79,1006.24,79.42,458.68,4.267164437679364e-06
9.78,43.8,1022.25,69.64,477.22,1.3592394184092227e-05
19.63,52.72,1025.09,51.16,459.12,1.214333690266024e-06
20.68,63.86,1015.73,74.36,447.84,2.485086914776204e-06
22.22,48.98,1015.87,53.18,447.1,4.8753601477132293e-05
19.47,43.43,1011.66,69.93,451.38,2.738604198121881e-05
29.74,56.9,1007.15,41.91,438.76,1.2122218691230024e-06
34.97,73.56,1006.57,44.69,435.15,0.00010369477161381218
19.76,62.1,1020.07,73.55,450.44,7.5719238881081396e-06
23.05,62.52,1016.5,65.65,449.98,1.2035691646226103e-06
6.23,40.96,1022.49,93.15,488.82,0.00012277241780639554
13.01,41.49,1019.82,92.86,466.5,8.317210795133598e-06
9.99,43.52,1022.95,99.67,473.64,7.759557468561312e-08
13.15,41.14,1026.72,80.31,461.49,0.00015935134157678748
9.06,39.66,1019.64,76.98,479.53,1.5896578118407904e-05
26.13,71.25,999.8,88.47,430.6,2.3454474420383606e-05
29.22,75.23,1010.49,48.73,438.57,2.5730407602521193e-05
29.37,74.78,1009.47,55.65,434.2,6.31213151821448e-07
21.92,66.54,1012.49,79.82,443.03,5.640077162864621e-06
17.04,40.12,1011.81,83.14,458.1,1.3252775035211796e-05
21.61,49.39,1019.41,78.2,449.26,4.074609583311498e-05
24.36,68.61,1010.27,63.78,448.71,2.6765710924485322e-05
13.78,45.78,1025.27,95.72,462.88,5.943547001968899e-05
13.61,42.34,1017.93,91.61,463.89,1.0915329620594442e-05
15.43,38.58,1016.58,81.17,463.44,7.64553632163999e-06
17.7,38.52,1020.15,69.8,455.5,9.904847969362186e-05
9.3,43.14,1010.99,88.12,477.02,4.9666674039365354e-05
21.11,58.12,1015.38,77.78,453.28,6.904691810995316e-07
29.01,64.79,1017.62,44.31,442.12,6.470756200090877e-07
18.61,47.83,1006.43,78.89,454.21,8.71513528829081e-07
16.77,38.01,1023.04,65.5,460.16,8.099439767173746e-05
17.43,63.09,1019.87,92.77,449.36,4.7898754072306646e-05
31.15,69.59,1007.82,64.96,431.37,1.6215030578764218e-06
15.01,42.77,1018.21,73.22,462.6,6.764140827657529e-06
14.26,44.47,1028.81,72.19,465.77,4.1481834916525095e-05
22.11,59.8,1016.86,70.14,450.62,4.3971669365741455e-09
29.12,67.32,1014.21,48.8,435.2,1.2586256765043908e-05
19.11,58.95,1017.07,85.49,449.89,1.1866996435941765e-05
10.48,36.71,1023.18,81.37,473.3,6.6368968733111185e-06
19.69,56.65,1020.79,66.94,457.17,4.133278278602023e-07
22.35,63.94,1010.32,93.02,443.9,3.4669616793865444e-06
23.86,63.77,1014.6,82.37,440.58,1.8544485635651637e-05
25.87,59.43,1008.34,65.83,440.26,4.013770408752243e-06
23.34,59.44,1012.67,80.76,445.24,2.6220585981360646e-06
8.26,40.96,1025.23,89.22,485.73,8.460428176540955e-05
25.09,65.38,1009.99,54.28,453.58,8.488264298757104e-05
30.88,69.51,1011.48,46.58,433.14,2.9472868137266565e-06
26.42,59.54,1007.02,76.28,438.5,7.247480867322977e-06
14.94,42.77,1018.9,73.95,462.67,8.263879088790566e-06
29.35,69.04,1008.55,61.78,445.04,5.9412620237376405e-05
29.45,74.16,1010.49,64.87,438.11,1.3658851422402984e-05
10.91,41.04,1026.57,74.24,469.53,3.860025561163448e-05
26.29,56.85,1012.68,60.33,439.86,1.7726787180496855e-05
25.47,56.89,1013.02,63.21,440.38,1.7567879455160802e-05
25.52,69.75,1010.36,90.06,435.12,2.4254840419150154e-05
29.53,71.14,1011.39,53.41,431.97,1.0569210425604042e-05
26.29,68.24,1010.71,76.95,429.71,6.130736092432335e-05
12.23,43.69,1016.46,84.4,471.62,5.384948644796186e-06
24.91,69.89,1015.25,82.39,438.29,1.662249129715088e-05
10.33,40.0,1021.35,90.84,479.32,2.543540715019635e-05
16.95,58.86,1015.96,87.8,453.2,6.124002869092432e-06
18.67,47.83,1005.12,82.97,454.47,4.669618962646171e-08
22.77,69.84,1005.75,84.26,436.75,1.872016615977474e-05
10.04,41.62,1013.36,95.17,463.87,3.4013238165223655e-05
26.45,73.5,1010.31,74.33,433.44,1.1723733618660506e-05
17.3,47.45,1010.29,87.13,448.79,5.142644059798171e-05
17.88,45.87,1008.39,93.63,455.83,3.210310381732654e-06
28.18,64.84,1009.22,56.04,443.65,1.4967811704726233e-05
21.46,51.61,1010.91,76.41,457.28,8.357614747087738e-06
4.49,38.44,1015.47,76.96,485.78,6.182045766630175e-05
23.84,49.21,1013.1,44.72,445.44,5.0365964712765344e-05
15.77,58.16,1016.09,82.56,450.11,3.3367804910263686e-05
20.5,49.69,1009.6,70.81,452.94,3.060617063338293e-07
29.24,60.23,1009.62,59.71,438.24,1.4460710233395971e-06
22.07,70.72,1010.52,82.96,442.88,2.6678075306856784e-07
23.83,49.21,1012.93,46.79,446.23,3.439970621427192e-05
14.29,39.59,1012.36,92.38,463.13,6.556957455981946e-06
10.17,41.17,1018.58,87.72,478.04,2.0320484922096186e-05
14.22,44.99,1012.0,75.28,460.53,4.5949225027714144e-06
14.8,42.77,1019.14,76.53,462.29,1.110552476395849e-05
8.27,39.64,1011.0,84.64,479.91,5.844903349384715e-05
20.94,44.78,1008.14,35.7,465.57,0.0002519987298462578
22.21,69.71,1009.69,96.85,440.14,1.3320385050720956e-05
8.9,41.4,1030.83,85.63,472.95,6.944035400216372e-05
12.27,41.17,1019.41,58.1,475.13,2.0496410471194193e-05
20.32,39.72,1002.0,51.71,458.8,2.9335824285959018e-05
13.26,41.74,1021.89,63.32,473.44,8.904609910669725e-06
10.25,41.26,1007.44,98.08,476.03,9.546509843955147e-05
12.46,40.73,1017.53,93.47,464.7,1.845598036488122e-05
27.13,69.45,1013.9,51.16,434.47,2.698433360316597e-05
10.77,41.44,1016.72,75.27,479.19,3.822315813733285e-05
28.28,68.67,1006.36,69.9,435.29,1.6523187702957687e-07
26.13,48.06,1013.5,47.67,440.99,0.00010190430738187278
14.26,42.86,1011.33,88.37,471.19,3.0305043884090743e-05
25.54,69.13,1001.64,90.98,428.74,9.51828393990311e-05
28.07,68.08,1013.13,44.67,437.65,2.7284598200411304e-06
26.12,68.94,1007.12,67.08,434.11,1.1266773049141189e-05
28.18,77.54,1011.99,74.72,430.55,1.5667549651072166e-05
16.14,44.21,1020.36,80.59,461.03,1.1509609136765267e-05
21.18,70.02,1010.27,96.46,442.51,5.535129894952227e-06
29.05,69.71,1009.03,64.25,434.05,1.5435189733482487e-06
16.64,45.87,1009.02,98.86,456.79,6.762759579332078e-06
25.76,71.06,1007.93,90.4,433.75,2.183716932350012e-05
10.31,37.5,1008.55,99.31,474.16,2.8087506706811693e-05
30.5,66.75,1017.55,38.2,432.87,6.453084135735279e-05
22.99,46.21,1010.71,60.11,444.36,5.673122111646867e-05
20.65,48.41,1008.38,91.02,447.35,3.393155697940661e-05
27.34,63.78,1016.5,48.4,446.56,1.1287698909729514e-05
31.21,66.44,1008.57,65.76,430.7,1.019920487975943e-05
10.39,40.22,1006.59,87.77,479.14,0.00016509734367791548
26.27,59.44,1012.23,58.77,443.67,2.86823105482069e-07
6.65,40.77,1021.79,88.84,482.9,2.5476790196467733e-05
26.75,69.45,1013.88,53.65,434.57,2.7288204729205313e-05
14.7,40.8,1025.78,50.96,472.85,7.661444590011556e-06
27.69,65.34,1014.31,46.59,442.84,2.407455923267895e-06
27.18,79.05,1008.99,94.32,434.01,4.296215664660833e-07
18.88,43.69,1016.77,46.88,464.63,1.442715546201042e-05
13.33,40.64,1020.92,91.47,474.07,1.3945417510337054e-05
18.9,56.03,1020.77,71.83,457.66,1.932726396011284e-08
11.68,40.23,1018.49,83.43,475.47,1.059008746755614e-05
13.43,43.69,1016.21,73.01,475.36,3.13681131129853e-05
15.52,40.0,1017.0,66.27,454.14,9.749126492286681e-05
18.0,44.06,1016.8,78.88,454.59,2.5910521734470606e-05
7.74,39.96,1025.78,95.81,475.23,1.660306999618065e-05
23.04,74.99,1005.44,92.86,437.65,9.185100848354653e-07
20.28,48.78,1017.4,82.51,451.59,2.086071369601966e-05
17.8,43.72,1008.71,78.5,458.92,5.193910024388748e-12
11.48,37.92,1008.47,70.55,472.9,2.368419528983726e-05
33.37,73.88,1005.8,47.94,436.76,9.874736402116763e-05
23.01,66.54,1009.86,64.53,442.47,1.2745936420822127e-06
26.85,71.73,1010.06,65.24,429.97,3.740138219500608e-05
14.19,39.52,1018.34,77.25,467.14,1.340391946219778e-06
28.18,71.85,1008.78,82.88,427.83,5.553066066060076e-05
28.73,68.3,1016.53,55.73,434.15,2.9012654018486916e-05
12.41,40.96,1023.36,78.96,473.59,1.898092739309601e-06
15.69,37.87,1022.63,87.71,462.16,6.345189367029548e-05
27.97,66.17,1010.81,63.73,441.7,3.5599135296177655e-06
11.42,41.54,1020.21,71.57,477.5,2.281289302853004e-05
12.68,41.4,1021.59,78.57,466.64,1.2440829639899213e-05
9.44,44.03,1009.59,86.27,473.61,2.6345836466964354e-05
21.55,60.27,1017.42,92.59,443.93,5.32593166710149e-05
23.88,54.2,1012.81,64.52,444.97,8.033251548128667e-06
13.86,50.59,1019.2,97.22,467.23,6.667852621674942e-06
5.21,41.31,1003.51,91.23,486.46,0.0005309907802315013
32.14,75.08,1005.35,49.92,439.22,0.00013790602386902132
34.53,73.03,1013.53,36.74,437.03,8.585505741403339e-05
15.28,44.58,1016.45,83.07,467.92,4.949884180036192e-06
25.35,65.18,1012.67,70.36,438.17,1.039612263310235e-05
25.02,47.45,1008.07,60.42,446.62,6.0483703860304325e-06
15.34,43.5,1021.18,79.44,459.77,3.33445743581237e-05
25.65,68.08,1011.27,75.26,435.91,1.3643639734251518e-05
11.49,35.76,1019.08,60.04,472.45,1.7373022970307048e-06
21.09,59.8,1016.94,76.95,451.98,8.462472591882164e-09
30.22,70.32,1011.63,65.97,435.98,5.162814470075328e-07
27.46,68.08,1013.06,46.49,433.72,3.816785830985062e-05
26.85,73.77,1001.2,90.13,431.24,5.151923976542207e-06
35.01,74.67,1016.1,26.3,428.48,6.914678915023835e-06
25.04,66.48,1004.12,63.01,433.83,2.628440219218099e-05
29.95,67.25,1017.68,51.91,433.13,4.5191740600180955e-05
19.45,58.95,1017.79,93.46,445.1,7.897424079342541e-05
8.22,41.03,1021.76,82.97,485.5,7.649869340072654e-05
29.3,67.69,1007.17,55.5,430.72,1.7430212631508833e-05
13.93,39.64,1011.8,82.64,470.84,1.3410628396891917e-05
28.26,72.43,1006.68,72.3,426.2,5.115965189879753e-05
11.02,40.81,1016.31,78.13,474.01,5.533129229614599e-06
4.78,42.85,1013.39,93.36,481.47,4.532080466118469e-05
29.24,69.05,1003.12,43.18,432.56,1.1147812234579785e-06
20.27,63.56,1014.24,86.55,446.93,6.041255586649498e-06
9.43,41.4,1028.42,84.92,479.28,6.345563174422693e-06
23.04,59.43,1010.23,68.99,442.99,5.380643021125737e-06
5.48,40.07,1019.63,65.62,495.76,0.0004142888926598914
21.39,52.3,1009.2,79.77,446.87,9.39596687411327e-06
24.49,65.59,1011.52,85.12,441.8,1.5959928312542723e-06
14.99,41.35,1004.56,98.9,466.85,5.260423162118091e-05
22.39,48.14,1014.56,64.31,448.58,1.812346031465801e-05
26.74,59.87,1012.5,62.88,447.88,7.812449265072616e-06
25.88,74.67,1016.66,81.09,434.81,3.4884731303100365e-05
16.01,49.64,1026.35,77.75,457.8,7.695722677206096e-05
23.45,69.05,1003.03,66.41,440.24,3.827680197725408e-07
11.58,40.66,1017.0,97.13,466.42,1.3808784873231487e-05
7.54,40.72,1023.82,85.15,485.92,7.059788130525172e-05
22.72,65.61,1014.64,70.53,449.04,2.665488104493357e-06
33.2,70.8,1008.75,59.41,430.71,5.0296513646043534e-08
8.77,40.77,1011.54,89.58,480.56,7.780088419311997e-05
26.62,71.73,1009.32,80.1,431.93,2.4664867262258475e-05
10.67,40.23,1017.75,85.06,483.9,8.446306152965165e-05
21.75,60.27,1018.55,87.81,444.19,4.7748020636750566e-05
18.64,52.08,1004.24,99.9,451.3,1.979263167301246e-06
10.02,39.82,1012.86,89.47,482.47,0.00010217476254186924
23.29,68.51,1013.19,77.81,441.17,5.438040738381122e-06
33.63,77.54,1009.82,58.04,431.81,1.9537756149232976e-05
24.82,66.54,1010.0,60.36,440.88,8.005710229856929e-07
24.33,46.93,1013.61,53.02,450.04,5.837844050754916e-06
7.94,43.65,1018.75,59.45,479.8,4.4928903119033334e-05
27.05,59.15,1012.83,56.31,441.39,3.965560680569717e-06
26.9,69.59,1008.9,85.08,434.1,1.2848059803364138e-05
24.39,63.21,1012.59,80.88,446.4,1.1385520635595464e-06
17.47,58.16,1016.36,82.26,456.97,2.1932398433696583e-07
21.3,48.92,1010.92,65.09,447.89,1.604602098558241e-05
29.71,73.18,1012.35,63.06,427.04,4.7464087236463724e-05
12.83,44.88,1017.86,87.88,474.26,2.3893228263456117e-05
16.43,48.06,1010.73,61.26,459.63,4.739845312417381e-09
28.71,51.43,1006.4,64.79,440.17,6.787638267383061e-06
6.61,38.68,1017.5,63.88,483.88,5.95631953987368e-05
10.03,41.79,1020.35,66.42,475.42,4.281837045129885e-06
22.66,63.73,1013.24,83.95,444.41,3.4251618959937037e-06
23.49,64.63,1020.75,65.16,450.28,2.1203107696830756e-06
30.02,73.5,1010.52,44.91,429.84,1.786568243192635e-05
20.92,70.02,1010.23,95.58,444.64,3.868960023290077e-08
25.28,49.5,1013.95,52.79,454.01,1.1406323171931074e-05
33.26,68.51,1012.49,52.68,429.38,1.3893851041996675e-05
14.63,41.23,998.96,86.4,466.36,0.0001092958618981929
21.51,65.48,1017.11,72.99,448.65,1.0530428296513199e-07
17.75,42.24,1016.86,61.52,468.86,2.3058028709537306e-05
28.12,58.33,1013.61,39.67,448.72,3.667165360868157e-05
6.1,43.65,1018.07,75.85,485.24,9.446151283635727e-05
27.22,69.04,1008.89,70.62,440.85,5.081013354828602e-06
13.89,35.71,1016.4,65.49,468.54,1.5868380194930197e-06
12.17,40.6,1013.59,88.62,473.76,1.7734074842009438e-05
25.54,49.16,1003.64,47.4,443.55,1.1351547311127336e-05
17.53,44.9,1020.5,71.1,457.61,2.2713973672287796e-05
7.7,40.35,1011.72,92.88,484.57,0.00014617404844916382
20.61,62.91,1013.24,79.54,446.53,3.894899777550943e-06
4.93,35.19,1018.04,92.94,486.39,3.681347379914001e-05
23.71,67.17,1007.27,90.2,440.65,1.1760180290751813e-06
10.74,40.05,1015.45,87.33,477.93,2.926732338114346e-05
11.6,39.96,1011.65,80.79,473.22,1.4335064263731713e-05
30.56,69.14,1007.49,71.0,432.26,1.194089295140103e-06
12.74,41.38,1021.92,56.67,475.63,2.4615285061288994e-05
17.51,68.28,1004.36,94.87,449.59,1.2442514937895205e-05
30.19,66.54,1004.39,61.43,428.37,2.5263385054358057e-05
12.19,41.06,1021.35,74.98,474.63,6.756022964688893e-06
6.4,41.17,1019.54,85.37,488.82,0.00012563549174394008
12.24,44.9,1020.31,82.22,464.25,1.5308967857566986e-05
23.86,66.54,1005.23,90.89,432.17,8.77411710673749e-05
14.09,43.99,1021.02,94.39,468.09,4.1488555310879795e-08
8.68,43.14,1011.94,79.06,480.73,8.917326367437432e-05
13.94,44.84,1023.69,95.3,468.06,6.621474580290557e-07
23.7,70.32,1007.21,66.85,439.59,6.876687101776544e-07
18.19,44.06,1017.24,78.73,456.13,1.6842333323648657e-05
7.39,39.81,1019.45,85.02,482.99,3.405466354261914e-05
18.18,67.71,1004.5,87.26,449.24,1.0266475842338439e-05
17.29,44.06,1016.24,77.56,461.38,4.807494267369686e-07
29.35,71.58,1010.07,61.8,434.45,1.6971993275245632e-07
16.62,39.99,1007.07,77.14,463.74,6.342079107031715e-06
18.56,67.71,1004.77,85.28,444.9,2.2965620614718673e-06
16.58,37.64,1015.23,81.59,460.48,1.831359889413982e-05
13.1,41.48,1009.0,87.41,460.34,1.894042066685275e-05
14.6,53.82,1016.28,64.83,462.86,1.2977352450535949e-06
22.04,69.51,1013.25,56.15,446.34,1.0163848529083823e-06
13.56,43.67,1011.34,94.02,467.09,4.663250564279463e-06
30.69,74.16,1012.71,60.89,435.17,2.6128890497893013e-06
9.21,39.72,1019.54,74.44,478.96,1.3949565931962253e-05
20.2,60.1,1010.66,84.24,451.17,5.671754867943511e-07
6.91,36.08,1021.82,84.31,486.37,4.406463400641711e-05
22.76,58.96,1013.85,55.95,454.05,1.2480335967129075e-05
25.26,65.61,1014.43,58.35,447.34,7.242081605066353e-06
13.75,40.89,1011.21,82.8,471.42,2.04853538591779e-05
22.18,45.09,1014.04,43.13,455.4,3.6311369195433595e-07
29.09,70.02,1010.13,48.06,443.27,5.0835247361279575e-05
29.66,59.22,1013.25,61.2,441.58,1.385432569162783e-07
9.69,40.46,1019.1,71.91,472.16,1.5947450601341293e-06
22.82,60.08,1017.95,65.71,450.86,1.712036378820795e-07
13.32,44.2,1020.02,78.78,465.57,4.1344189037615735e-06
11.35,40.66,1016.86,96.4,466.55,1.3790228370266391e-05
32.8,68.67,1005.27,44.53,432.28,4.281900647021501e-06
21.39,58.05,1013.03,86.44,449.76,3.3985230985836e-07
8.18,43.69,1017.16,88.16,487.83,0.000166631429416273
20.79,50.66,1013.39,77.93,454.78,1.3261893770198076e-08
10.38,43.02,1013.37,78.53,474.44,1.6056185920868826e-05
13.08,39.28,1012.41,77.98,474.13,2.5848983610517082e-05
29.1,77.95,1010.01,71.48,431.28,1.3173573286416885e-06
25.21,51.43,1006.43,78.55,439.01,4.7300922085743166e-05
24.63,63.9,1014.53,75.24,440.23,1.1925214888381068e-05
23.03,68.08,1012.63,70.37,441.71,3.926305227567988e-06
29.25,69.13,1010.27,67.35,426.29,5.971507312195285e-05
23.69,71.97,1009.62,93.03,438.62,5.384929676689673e-06
32.15,72.29,1010.13,50.19,435.71,1.6906944868465777e-05
18.37,44.89,1010.61,86.74,454.37,1.0953803613734161e-05
32.9,68.51,1012.95,50.09,430.23,1.2542984666331197e-05
26.03,64.44,1012.75,62.24,445.89,4.513729262469847e-06
20.51,63.09,1016.39,92.99,445.86,2.3552058367218598e-05
23.63,63.57,1011.05,87.96,449.01,1.1859555367484859e-05
18.96,50.16,1010.72,100.09,451.2,2.0796416774337846e-05
17.62,43.69,1016.49,67.92,465.93,6.031427406142352e-06
15.94,44.85,1014.29,67.57,462.54,4.855303421615592e-08
30.69,71.98,1004.53,65.86,430.33,3.8104632002546047e-07
23.46,47.01,1014.41,69.19,457.76,1.0762555212529577e-05
22.02,64.45,1012.57,47.87,454.9,6.117253708997521e-05
16.32,50.88,1013.37,97.19,458.28,8.437292715326641e-07
15.07,43.48,1015.22,57.74,459.96,1.924049160610459e-05
28.53,66.51,1015.9,40.68,436.16,2.6983468984385024e-05
25.68,70.32,1009.08,90.48,431.32,6.48781401046778e-05
11.74,43.56,1015.14,70.72,477.5,4.759725550322674e-05
31.46,70.79,1003.54,59.51,425.68,2.1189122228679177e-05
27.31,65.12,1016.05,45.98,440.06,6.658711610172543e-06
16.59,39.54,1007.97,70.58,464.19,5.340980493914422e-06
30.68,71.25,999.98,68.99,433.47,2.1792079319681493e-05
8.64,34.69,1026.79,80.88,482.15,4.519390362720468e-06
24.1,71.29,1007.96,67.56,442.8,5.789401327777654e-06
22.69,48.14,1013.7,62.05,448.52,1.5643730847516294e-05
27.19,64.27,1013.06,58.13,444.54,4.566261288830832e-06
21.36,59.54,1007.99,92.62,446.09,2.6895383033907193e-06
19.02,52.72,1025.44,51.9,461.57,9.307588407564669e-07
16.21,50.9,1012.46,84.45,462.68,4.745924609596037e-06
24.49,65.06,1014.07,63.32,441.4,5.30923265902227e-06
6.03,41.17,1019.81,84.2,488.57,0.00011482092218478416
8.35,42.85,1010.46,90.13,483.63,0.00017971248236023715
19.55,39.39,1013.55,57.82,464.36,1.1640426322392162e-05
27.97,68.31,1010.64,55.91,443.34,1.796365118292984e-05
14.62,44.84,1023.41,85.17,464.51,1.1179203642031546e-05
25.6,63.9,1013.16,53.19,451.44,3.9690042039357775e-05
17.35,39.39,1013.18,67.67,467.85,1.4861124646329507e-05
17.49,63.94,1020.02,82.6,452.71,6.640257757330665e-06
10.49,42.49,1009.81,78.92,478.75,9.83978787168955e-05
17.64,57.76,1016.28,85.04,455.75,1.0826620212324781e-07
22.1,71.29,1008.2,75.38,442.35,6.451272091584492e-09
28.5,73.77,1002.82,86.38,431.7,1.9106417399861057e-08
26.04,71.14,1011.66,68.95,433.78,1.9416711805179592e-05
30.58,70.04,1010.4,48.16,431.59,8.13061095872491e-06
14.19,49.83,1006.52,90.72,462.86,1.1969399671140076e-05
31.01,69.13,1000.93,62.96,425.69,2.630983783582622e-05
24.39,58.41,1013.65,80.93,445.39,2.0841947306113304e-06
20.25,58.59,1012.99,65.98,452.18,6.528410869046825e-08
25.23,60.84,1017.79,56.42,442.02,2.1023795421608457e-05
10.09,41.62,1015.21,96.56,463.86,4.19645287065616e-05
13.52,42.07,1017.91,90.21,464.07,1.0483179641259566e-05
22.11,59.8,1016.74,161.50161254037357,453.45,0.00011492111452389508
8.38,39.22,1015.03,75.14,478.82,1.955045638717577e-05
31.26,70.36,1006.49,60.47,438.15,3.191598422887181e-05
22.5,70.94,1008.04,82.39,442.4,2.6816656484159534e-07
3.51,35.47,1017.53,86.56,489.07,6.168428843317646e-05
21.99,57.5,1015.87,80.72,446.96,8.869979570800244e-06
13.92,39.85,1012.64,68.03,473.47,3.2317904248732115e-05
26.41,60.93,1007.16,66.02,436.71,1.1875595327924482e-05
14.39,42.77,1017.36,83.28,463.65,4.292712678424375e-06
28.75,64.69,1007.1,60.37,437.94,2.455580657449332e-07
9.78,52.75,1022.97,78.31,469.58,9.35250980610646e-08
23.77,61.87,1009.8,54.83,445.72,1.7052661405278098e-07
21.31,58.05,1012.94,88.39,446.76,8.512055096380114e-06
26.06,58.59,1012.41,55.22,451.47,2.372674900310257e-05
22.75,57.76,1017.83,66.54,452.33,5.253436211469431e-07
27.08,63.78,1015.04,50.8,447.24,1.567789055995092e-05
16.61,43.77,1012.25,77.23,457.66,6.884727511090228e-06
29.72,71.97,1008.6,79.25,431.22,5.45974997164159e-06
8.19,40.69,1019.86,85.23,477.76,4.223410001155532e-06
6.03,41.14,1028.04,87.46,479.61,3.1123165053455516e-06
18.23,45.01,1012.24,73.86,454.06,1.146023168794888e-05
20.68,42.04,1010.2,63.43,464.14,4.0514871699411864e-05
31.73,73.42,1010.8,61.81,430.46,1.5947477080953228e-06
22.03,64.69,1007.21,75.75,440.92,8.344091063374276e-06
26.42,59.39,1013.95,66.03,438.54,1.9593757185175352e-05
21.43,59.14,1015.91,64.4,448.51,3.357056616111449e-06
27.07,74.87,1010.09,58.97,440.47,1.657413104920404e-05
10.7,36.18,1018.16,63.15,475.08,1.191464704494409e-06
21.94,56.85,1011.01,77.72,442.63,1.5915145639561798e-05
24.4,41.1,1002.14,38.75,451.66,5.8963147382131665e-06
20.89,70.32,1011.22,89.68,442.5,7.569867669914075e-06
15.14,37.85,1010.33,84.3,468.31,9.065469112562363e-06
20.42,45.01,1012.23,66.5,451.28,1.7281470421013835e-05
29.08,70.83,1007.98,51.95,430.91,1.3247906045513217e-05
4.27,39.64,1010.99,84.85,487.19,0.00016822337888295453
29.42,69.14,1007.32,75.04,437.75,7.124447358151951e-06
25.16,68.08,1010.89,70.16,435.78,1.517155342520521e-05
17.48,46.21,1014.02,80.78,455.35,9.376062083290248e-06
16.7,46.18,1012.6,96.15,455.93,1.7569253275159587e-05
19.02,49.25,1019.75,58.29,453.49,3.071837607901969e-05
25.43,72.39,1002.65,88.13,436.1,2.016580641753476e-07
